38.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WORKFLOW,FINER
11:45:17.0 (75390720)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75401869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75405743)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75419006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75423521)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75434409)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75442250)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75456553)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75461284)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75472342)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75475923)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75488804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75493141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75504075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75507725)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75520573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75525117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75536158)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75539892)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75552720)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75557521)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75568385)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75572129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75584936)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75589320)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75600105)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75603877)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75616564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75620914)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75631745)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75635364)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75648039)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75652287)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75662995)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75666592)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75679395)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75683760)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75694531)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75698280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75711429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75715767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75726618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75730381)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75743401)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75750083)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75768502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75775653)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75800814)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75810167)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75828973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75833852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75848417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75853216)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75864496)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75868266)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75881080)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75885296)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75896380)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75900063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75912903)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75917282)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75928335)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75932132)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75945066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75949468)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75960436)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75964080)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (75976906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75981449)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (75992376)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (75996043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76009281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76014559)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76025768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76029560)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76042724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76047455)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76058463)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76062159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76075063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76079404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76090393)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76094111)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76107161)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76111572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76134405)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76138846)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76152848)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76157657)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76168779)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76172434)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76185510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76189843)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76200708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76204565)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76217371)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76221634)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76232488)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76236225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76249119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76253399)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76282904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76291115)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76317739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76324510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76338183)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76342398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76355895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76360389)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76371469)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76375264)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76388482)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76392905)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76404225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76407952)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76420974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76425354)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76436551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76445581)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76460365)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76465176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76476509)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76480164)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76493247)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76497641)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76508823)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76512486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76525546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76529939)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76541074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76544795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76558043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76562340)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76573281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76576988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76589804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76594100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76605986)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76611867)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76627186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76631802)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76643311)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76647148)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76660171)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76664489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76675449)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76679165)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76692222)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76696764)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76707665)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76711627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76724852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76729262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76740637)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76744249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76757117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76761562)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76772445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76776030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76788718)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76793036)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76803934)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76807519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76820305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76824617)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76835564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76839176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76851952)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76856627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76867360)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76870950)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76883998)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76888365)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76899411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76903020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76915988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76920293)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76931213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76934855)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76947761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76952207)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76963028)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76966694)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (76979500)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76983741)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (76994618)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (76998263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (77011221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (77016489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (77027637)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (77031290)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (77044221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (77048502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (77088575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77098756)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77105182)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77106884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77108034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77109204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77110321)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77111362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77112386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77113407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77114497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77115575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77116586)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77118146)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77119215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77120241)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77121253)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77122275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77123367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77124382)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77125385)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77126614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77127638)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77128654)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77129714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77130811)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77131814)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77132903)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77133996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77135060)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77136076)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77137274)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77138329)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77139362)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77140410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77141445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77142539)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77143601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77144610)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77145624)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77146701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77147718)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77148773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77149836)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77150881)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77151997)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77153016)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77154027)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77155094)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77156135)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77157301)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (77158326)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:17.0 (79386221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79405061)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (79443673)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79456069)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (79490273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79499732)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (79543572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79555789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
11:45:17.0 (79583194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79589806)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:17.0 (79608193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:17.0 (79614320)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
